r_NonTarg,ug_NonTarg,ur_NonTarg,ui_NonTarg,uz_NonTarg,gr_NonTarg,gi_NonTarg,gz_NonTarg,ri_NonTarg,rz_NonTarg,iz_NonTarg
20.093174,0.631485,0.9689546,1.1486855,1.5443184,0.3374696,0.51720047,0.9128335,0.17973088,0.5753639,0.395633
18.537395,0.14977007,0.49190184,0.77707016,1.075738,0.34213176,0.6273001,0.9259679,0.28516832,0.58383614,0.2986678
19.97637,1.2370445,1.3822662,1.7852082,1.8674442,0.1452217,0.5481638,0.63039964,0.40294212,0.485178,0.08223587
19.606129,0.17432389,0.38245815,0.37855858,0.3051446,0.20813426,0.20423469,0.13082074,-0.00389958,-0.07731354,-0.07341396
19.475052,-0.03011628,0.3599016,0.41745532,0.28635108,0.39001787,0.4475716,0.31646737,0.05755372,-0.07355051,-0.13110423
19.736847,1.2829648,1.7614201,2.0889056,2.5001411,0.47845533,0.8059408,1.2171763,0.32748544,0.73872095,0.4112355
19.290253,0.18510465,0.45106602,0.6692679,0.5899401,0.26596138,0.48416322,0.4048354,0.21820185,0.13887402,-0.07932782
19.40241,0.35912594,0.58132416,0.71157056,0.8645425,0.22219823,0.35244465,0.5054165,0.1302464,0.2832183,0.1529719
19.166815,0.47703514,0.4210912,0.5594551,0.6293152,-0.05594392,0.08241998,0.15228009,0.1383639,0.20822401,0.06986011
17.982273,0.24020635,0.6647255,0.7809078,0.7621353,0.42451912,0.54070145,0.521929,0.11618231,0.09740987,-0.01877244
19.875858,0.67108244,0.7400553,0.863584,1.3735554,0.06897292,0.19250159,0.702473,0.12352867,0.6335001,0.5099714
19.255117,2.1635041,2.6238496,2.938415,3.0427485,0.4603455,0.774911,0.8792442,0.31456548,0.4188987,0.10433322
20.069523,1.3177034,1.4422597,1.4192541,1.5328586,0.12455638,0.10155074,0.21515535,-0.02300564,0.09059897,0.11360461
18.575974,0.6146955,0.7627639,0.9893846,1.0101085,0.14806844,0.3746891,0.39541298,0.22662064,0.24734454,0.020723905
18.25336,0.6407325,0.75973886,0.8592586,1.0976061,0.11900638,0.21852611,0.4568735,0.09951973,0.33786714,0.23834741
17.76982,2.21662,3.3959417,3.8181722,4.0221095,1.1793219,1.6015522,1.8054897,0.42223045,0.62616783,0.20393738
19.120255,0.0926851,0.47368988,0.514345,0.5106058,0.38100478,0.4216599,0.4179207,0.04065511,0.03691594,-0.00373917
19.723051,0.5842492,0.8699829,0.872779,1.0094701,0.2857337,0.28852984,0.42522088,0.00279613,0.13948716,0.13669103
18.454578,2.2005894,3.6312268,4.3982067,4.8825655,1.4306375,2.1976173,2.6819763,0.76697975,1.2513388,0.48435906
19.162209,0.5502373,0.7850755,0.8523308,0.99481446,0.23483816,0.30209354,0.4445772,0.06725537,0.20973901,0.14248365
18.023136,1.9829671,3.0168116,3.3852286,3.63932,1.0338446,1.4022615,1.6563526,0.36841688,0.6225081,0.25409123
19.19984,1.358603,1.7940081,2.1566534,2.2801855,0.4354051,0.7980504,0.9215825,0.36264527,0.48617738,0.12353213
19.837334,0.19742323,0.36619684,0.6473185,0.72801715,0.16877362,0.44989523,0.53059393,0.2811216,0.3618203,0.080698706
18.810198,2.018458,2.9317722,3.3191652,3.4915452,0.91331434,1.3007072,1.4730873,0.38739288,0.55977297,0.17238005
17.429195,0.5731726,1.0079439,1.2091286,1.3662273,0.4347712,0.63595605,0.7930547,0.2011848,0.35828346,0.15709867
19.341188,1.4537545,1.5021334,1.3836743,1.5028124,0.04837885,-0.07008023,0.049057864,-0.11845908,6.79014E-4,0.11913809
20.053602,1.7872227,3.1585004,4.333551,4.9681306,1.3712777,2.5463283,3.180908,1.1750505,1.8096303,0.6345798
18.194592,0.0910541,0.24077012,0.1989642,0.10958715,0.149716,0.1079101,0.01853305,-0.04180591,-0.13118295,-0.08937705
17.881031,0.7532606,1.1694962,1.4039888,1.9121832,0.41623557,0.65072817,1.1589226,0.23449263,0.74268705,0.5081944
20.148706,0.17641799,0.14377834,0.49427536,0.42071962,-0.03263965,0.31785735,0.24430163,0.350497,0.27694127,-0.07355573
19.818186,0.43048757,0.32465506,0.6408396,0.9312812,-0.1058325,0.21035202,0.50079364,0.31618452,0.60662615,0.2904416
18.160625,0.41639802,0.7016663,0.8215009,1.0989695,0.28526825,0.40510288,0.6825714,0.11983463,0.39730316,0.27746853
19.202936,2.5079618,3.8582327,4.7136164,5.163239,1.350271,2.2056549,2.6552775,0.8553838,1.3050064,0.44962257
18.530514,0.30347654,0.3676823,0.5466019,0.60774595,0.06420577,0.24312536,0.30426937,0.17891958,0.24006362,0.061144028
19.566996,0.02196983,0.46825013,0.49108258,0.42429173,0.4462803,0.46911275,0.40232188,0.02283243,-0.043958426,-0.06679086
18.974361,0.10264027,0.2877043,0.20120063,0.20283608,0.18506403,0.09856036,0.10019581,-0.08650367,-0.08486822,0.00163545
19.856752,0.5594354,0.62145406,0.66173166,0.79881597,0.06201868,0.10229629,0.23938058,0.04027761,0.1773619,0.1370843
18.208492,0.23964742,0.43494046,0.4734485,0.6266896,0.19529302,0.23380107,0.38704216,0.03850803,0.19174914,0.1532411
19.988764,0.09742125,0.17154402,0.3661383,0.243422,0.07412277,0.26871705,0.14600074,0.1945943,0.07187798,-0.12271631
18.184278,1.0466192,1.4051981,1.5446857,1.5876932,0.3585789,0.4980665,0.541074,0.13948762,0.18249512,0.0430075
18.9819,0.3850056,0.62219673,0.7810868,0.96754897,0.23719114,0.39608124,0.5825434,0.15889008,0.34535223,0.18646215
18.95184,0.94321364,1.8425164,2.2199287,2.5319107,0.89930284,1.276715,1.588697,0.3774123,0.6893942,0.3119819
18.110556,1.5544018,2.1810365,2.3983228,2.4850526,0.6266347,0.8439212,0.9306508,0.21728651,0.30401608,0.08672956
17.930353,0.16769408,0.13721573,-0.016219905,0.061073653,-0.03047835,-0.18391399,-0.10662042,-0.15343563,-0.07614207,0.07729356
18.427954,-0.04783812,0.19063693,0.22008628,0.10679766,0.23847505,0.2679244,0.15463579,0.02944934,-0.08383927,-0.11328861
19.902857,0.38373232,0.53800493,0.5625779,0.63220406,0.15427262,0.17884558,0.24847177,0.02457298,0.09419916,0.06962618
19.192081,0.46075425,0.49538487,0.4390217,0.587539,0.03463064,-0.02173252,0.1267848,-0.05636316,0.09215417,0.14851733
18.91353,0.32346252,0.63806313,0.81710666,0.8552952,0.31460062,0.49364415,0.53183264,0.17904352,0.21723203,0.03818851
18.540306,0.26815027,0.505438,0.73555833,0.88995963,0.23728777,0.46740803,0.62180936,0.23012026,0.3845216,0.15440135
19.357777,2.4576778,3.8703375,4.9034305,5.451398,1.4126598,2.4457526,2.99372,1.0330929,1.5810602,0.5479674
19.554922,1.101155,1.254986,1.222821,1.3597666,0.153831,0.12166588,0.25861153,-0.03216512,0.10478052,0.13694564
18.925074,0.42054978,0.48986185,0.5795071,0.76247895,0.06931206,0.15895732,0.34192914,0.08964526,0.27261707,0.18297182
17.973728,2.4453382,3.7319584,4.7390647,5.3070126,1.2866201,2.2937264,2.8616743,1.0071064,1.5750542,0.5679478
20.072052,0.28628826,0.36548787,0.6587192,0.78002125,0.07919962,0.37243092,0.49373302,0.29323128,0.41453338,0.1213021
18.533642,0.4513817,0.48134905,0.37732765,0.5972965,0.02996734,-0.07405407,0.1459148,-0.10402141,0.11594745,0.21996886
18.317787,0.06352902,0.07569695,0.25955734,0.26630342,0.01216793,0.19602834,0.2027744,0.1838604,0.19060647,0.00674608
18.2296,2.5924022,3.906097,4.529621,4.859707,1.3136947,1.9372188,2.2673044,0.6235242,0.95360976,0.3300856
17.679388,0.30148727,0.59959704,0.951191,1.1244692,0.29810977,0.64970374,0.8229819,0.35159394,0.52487206,0.17327814
18.837553,0.97990113,2.1668427,2.8964913,3.4226766,1.1869416,1.9165902,2.4427752,0.72964853,1.2558336,0.5261851
18.559265,-0.06020772,0.17848909,0.2931846,0.2540786,0.23869681,0.35339233,0.31428632,0.11469551,0.07558952,-0.03910599
18.60325,0.03890305,0.209321,0.38678327,0.52908975,0.17041795,0.3478802,0.4901867,0.17746226,0.31976873,0.14230646
15.58462,0.02850284,0.10629676,0.05345078,0.20803075,0.07779392,0.02494794,0.17952791,-0.05284598,0.10173399,0.15457997
19.19579,0.36703914,0.86551523,0.75808096,0.46719536,0.4984761,0.3910418,0.10015622,-0.10743429,-0.39831987,-0.29088557
17.732708,0.1873975,0.46701032,0.39707392,0.29730338,0.2796128,0.20967643,0.10990588,-0.06993638,-0.16970693,-0.09977055
19.011269,0.04222896,0.4067767,0.50072134,0.39156908,0.36454776,0.45849237,0.3493401,0.09394462,-0.01520763,-0.10915225
20.019863,0.75523627,0.72024274,0.76191914,1.1210666,-0.03499355,0.00668284,0.3658303,0.04167639,0.40082386,0.35914746
19.021463,1.0380918,1.0823979,1.0868913,1.2855293,0.04430615,0.04879952,0.24743745,0.00449337,0.2031313,0.19863793
16.165207,2.8063588,3.0159543,3.0079067,3.088124,0.20959543,0.20154789,0.28176525,-0.00804754,0.07216982,0.08021736
19.588509,-0.0802641,0.17841,0.05981396,0.0657432,0.2586741,0.14007805,0.1460073,-0.11859604,-0.1126668,0.00592924
19.542133,0.97975355,1.6425004,1.867682,2.2577353,0.66274685,0.88792837,1.2779816,0.2251815,0.61523473,0.3900532
18.641104,0.5241443,0.3469943,0.5456957,0.5680578,-0.17714998,0.02155144,0.043913476,0.19870143,0.22106345,0.022362037
15.664087,1.1907017,1.5853149,1.7897483,1.7971543,0.39461315,0.5990466,0.6064526,0.20443341,0.21183942,0.007406006
19.529667,-0.21124764,-0.1953447,0.2462131,0.29249817,0.01590294,0.45746073,0.5037458,0.4415578,0.48784286,0.04628507
18.733116,0.50804263,1.2242993,1.6881742,1.969671,0.71625674,1.1801316,1.4616284,0.46387488,0.7453717,0.28149682
18.501884,-0.00502858,0.08274422,-0.0497715,-0.09215254,0.0877728,-0.04474292,-0.08712396,-0.13251571,-0.17489676,-0.04238104
19.39877,1.0038717,1.1579636,1.2129867,1.1466186,0.154092,0.2091151,0.14274697,0.055023097,-0.011345035,-0.06636813
19.404457,0.10616057,0.2084897,0.6264665,0.8089957,0.10232913,0.52030593,0.7028352,0.41797683,0.60050607,0.18252923
19.722946,0.7178466,1.2465457,1.5076064,1.737465,0.52869916,0.7897598,1.0196184,0.26106066,0.49091926,0.2298586
19.204191,0.26018777,0.4521377,0.45635635,0.5750675,0.19194993,0.19616859,0.31487972,0.00421865,0.1229298,0.11871115
19.308453,0.17458302,0.39291835,0.3907108,0.45638117,0.21833532,0.21612778,0.28179815,-0.00220753,0.06346282,0.06567035
17.013456,0.130907,0.3162195,0.49316415,0.36825708,0.18531251,0.36225715,0.23735009,0.17694463,0.05203758,-0.12490705
19.621716,2.9612026,3.297302,3.380588,3.3202202,0.33609945,0.41938558,0.3590176,0.08328613,0.02291814,-0.06036799
18.53043,0.5167037,0.60898525,0.6002116,0.73644924,0.09228153,0.08350793,0.21974555,-0.0087736,0.12746401,0.13623762
19.989716,-0.02289183,0.536361,0.5173029,0.4201592,0.5592528,0.5401947,0.443051,-0.019058136,-0.11620181,-0.09714367
18.4741,0.22984582,0.49419194,0.7616618,0.8603902,0.26434612,0.531816,0.63054436,0.26746988,0.36619824,0.098728366
16.03393,1.47623,1.9794258,2.1603978,2.2151372,0.5031959,0.6841677,0.7389072,0.18097185,0.23571137,0.05473952
19.835733,3.1489215,4.1892333,4.9254036,5.222139,1.0403118,1.7764823,2.0732174,0.73617053,1.0329056,0.296735
19.483643,2.3571267,2.66408,2.8467352,3.0687606,0.30695313,0.48960868,0.711634,0.18265554,0.40468085,0.2220253
18.818161,0.5415752,0.77983564,0.7502037,0.8559057,0.23826046,0.20862854,0.31433052,-0.029631937,0.07607005,0.10570198
18.796303,0.17358498,0.28935775,0.48359117,0.45096734,0.11577277,0.3100062,0.27738234,0.19423342,0.16160958,-0.032623846
19.744213,0.5297596,0.5834169,0.6068182,0.74051553,0.0536573,0.07705863,0.21075596,0.023401326,0.15709867,0.13369733
17.925215,0.0853899,0.31607264,0.24641924,0.8693863,0.23068275,0.16102932,0.7839964,-0.06965341,0.5533137,0.6229671
18.662235,0.26050052,0.28271675,0.24708074,0.47201648,0.02221622,-0.01341978,0.21151595,-0.035636,0.18929973,0.22493573
17.528635,2.2824595,2.3863835,2.464386,2.6336799,0.10392422,0.1819265,0.3512205,0.07800228,0.24729627,0.16929398
19.914919,0.43729556,0.6794124,0.8969587,1.0634156,0.24211685,0.45966315,0.6261201,0.21754628,0.38400325,0.16645697
19.789656,0.01253651,0.38754144,0.46137318,0.17050949,0.37500495,0.44883665,0.15797298,0.07383173,-0.21703197,-0.2908637
19.615608,-0.04624387,0.15149239,0.07588896,-0.09817057,0.19773625,0.12213283,-0.0519267,-0.07560342,-0.24966295,-0.17405953
18.69987,0.35891005,0.67640036,0.58323455,0.67985165,0.3174903,0.22432446,0.32094157,-0.09316585,0.00345126,0.09661711
19.9069,0.66536677,0.899832,1.0878086,1.27598,0.23446524,0.42244184,0.6106132,0.18797661,0.376148,0.18817137
17.616758,2.3297768,3.6106703,4.254045,4.623975,1.2808934,1.9242681,2.2941978,0.6433747,1.0133044,0.36992967
19.506964,0.07258178,0.43895435,0.5750745,0.60160726,0.3663726,0.5024927,0.5290255,0.13612014,0.1626529,0.02653275
18.353428,3.254804,4.5608726,5.069914,5.345851,1.3060687,1.8151098,2.091047,0.50904113,0.7849783,0.2759372
19.891838,0.5735448,1.0623952,1.2863266,1.4460523,0.4888504,0.71278185,0.8725075,0.22393143,0.3836571,0.15972567
18.757599,0.1125529,0.23562211,0.40679047,0.5815391,0.12306921,0.29423758,0.4689862,0.17116837,0.345917,0.17474863
18.169416,0.10713696,0.20019574,0.37351122,0.45437574,0.09305879,0.26637426,0.34723878,0.17331548,0.25417998,0.08086451
19.911749,0.5831035,0.6942756,0.6187984,0.6478034,0.11117217,0.035694923,0.0647,-0.07547724,-0.04647217,0.029005077
16.941275,0.09074746,0.28702712,0.3327681,0.34291863,0.19627967,0.24202067,0.25217116,0.045740996,0.055891495,0.0101505
20.12924,3.7531183,4.976188,6.296568,6.9886265,1.2230699,2.5434494,3.235508,1.3203795,2.012438,0.6920586
19.34323,0.33177456,0.8303646,0.8373441,0.90756255,0.49859,0.5055695,0.57578796,0.006979555,0.07719797,0.070218414
19.240484,0.102628,0.42035782,0.50444245,0.6371576,0.31772983,0.40181443,0.5345296,0.0840846,0.21679978,0.13271518
19.09908,0.07239626,0.3311099,0.3715787,0.21175168,0.25871366,0.29918244,0.13935542,0.04046879,-0.11935823,-0.15982702
19.936007,1.1622057,1.6669003,1.800915,2.1436124,0.50469464,0.6387093,0.9814066,0.1340147,0.47671202,0.34269732
18.978565,0.09360356,0.09829515,0.29771456,0.46897507,0.00469159,0.20411101,0.3753715,0.19941942,0.37067991,0.17126048
17.995422,0.5216549,0.76931113,1.0017345,1.2300208,0.2476562,0.48007962,0.70836586,0.23242342,0.46070966,0.22828624
19.110977,0.864811,0.93682486,1.0581168,1.1860809,0.07201384,0.19330584,0.3212699,0.12129199,0.24925607,0.12796408
18.496904,0.39820388,0.7231643,0.7082796,0.786897,0.32496044,0.31007576,0.38869312,-0.014884685,0.06373268,0.07861737
18.918615,0.18665843,0.46371028,0.44578063,0.37049565,0.27705187,0.2591222,0.18383722,-0.01792966,-0.09321464,-0.07528498
19.96957,0.28376487,0.35084927,0.42952013,0.5847846,0.06708439,0.14575526,0.30101973,0.07867087,0.23393534,0.15526447
19.160763,0.10010231,0.46055615,0.37575978,0.3121374,0.36045384,0.27565747,0.21203507,-0.08479636,-0.14841875,-0.06362239
19.381285,0.05256708,0.13100173,0.35361928,0.5293338,0.07843464,0.3010522,0.47676668,0.22261757,0.39833206,0.17571448
18.869799,0.29325774,0.46288955,0.37158585,0.58675295,0.16963182,0.078328095,0.2934952,-0.09130373,0.12386339,0.21516712
18.783762,1.6506627,1.8083718,1.8069601,1.943868,0.1577091,0.1562974,0.29320535,-0.0014117,0.13549626,0.13690796
19.585999,0.84868515,0.9817737,1.2699126,1.6680546,0.13308848,0.42122743,0.81936944,0.28813896,0.68628097,0.398142
19.794548,0.6203874,0.84059834,1.0016817,1.2381507,0.22021097,0.38129437,0.6177633,0.16108342,0.39755234,0.23646893
19.031376,0.3184694,0.6458377,0.93680567,0.88844955,0.32736832,0.6183362,0.56998014,0.2909679,0.24261183,-0.04835607
17.736729,4.411384,5.3316975,5.391523,5.427701,0.9203134,0.98013884,1.0163171,0.0598254,0.09600364,0.03617824
18.857788,1.6123126,1.9589403,2.085763,2.3336258,0.3466277,0.4734504,0.72131336,0.12682267,0.37468562,0.24786296
19.332712,0.6752846,0.80349946,0.8981681,1.1543609,0.12821484,0.22288346,0.4790762,0.09466863,0.35086137,0.25619274
19.08718,1.456272,2.1632974,2.508784,2.8834105,0.7070255,1.052512,1.4271384,0.34548655,0.720113,0.3746264
19.858225,0.07661245,0.14580067,0.40059465,0.47327372,0.06918821,0.3239822,0.39666125,0.254794,0.32747304,0.07267905
18.914879,0.46843547,1.0489532,1.4875748,1.5983509,0.58051777,1.0191393,1.1299154,0.43862158,0.54939765,0.110776044
17.084785,0.10043717,0.25521326,0.20790294,0.7191871,0.1547761,0.10746577,0.6187499,-0.04731032,0.46397385,0.5112842
18.698053,0.11871044,0.1018328,0.30230078,0.29466775,-0.01687764,0.18359032,0.17595732,0.20046797,0.19283496,-0.007633015
17.143574,0.15469623,0.20158115,0.1298202,0.7259623,0.04688493,-0.024876025,0.57126606,-0.07176095,0.5243811,0.59614205
19.102966,0.4981254,1.00433,1.3902876,1.4821563,0.5062046,0.89216226,0.98403084,0.38595766,0.47782624,0.09186858
19.337086,0.02192133,0.24445517,0.5391621,0.6376757,0.22253385,0.51724076,0.61575437,0.29470694,0.3932205,0.09851356
19.690897,-0.09736003,0.16337971,0.22017394,0.102354795,0.26073974,0.31753397,0.19971482,0.05679422,-0.061024923,-0.117819145
19.733812,0.27787083,0.43003157,0.73033154,0.6278492,0.15216075,0.4524607,0.3499784,0.30029997,0.19781765,-0.10248231
19.840605,1.5020666,2.7144597,3.3993518,3.8441641,1.2123929,1.8972851,2.3420975,0.68489224,1.1297046,0.4448123
17.442501,2.4816692,3.8602078,4.5638647,4.9281006,1.3785387,2.0821955,2.4464312,0.70365673,1.0678926,0.36423582
16.908314,0.5185595,0.9364523,1.2600563,1.5151162,0.41789278,0.7414967,0.99655664,0.32360393,0.5786639,0.25505996
19.535696,0.6577378,1.0232588,1.2361654,1.8006508,0.36552098,0.57842755,1.142913,0.21290655,0.7773921,0.5644855
19.634027,-0.20361905,-0.06801412,-0.0605255,-0.16268545,0.13560493,0.14309356,0.04093359,0.00748862,-0.09467134,-0.10215996
19.422218,-0.07693675,0.17049071,0.20833336,0.26469472,0.24742746,0.28527012,0.34163147,0.03784265,0.09420401,0.056361355
18.83051,0.42540094,0.80826694,0.9020201,0.8563068,0.38286602,0.47661915,0.43090582,0.09375313,0.04803981,-0.045713317
18.9846,0.07772718,0.23972538,0.5311752,0.6988071,0.1619982,0.45344803,0.62108,0.29144984,0.45908177,0.16763194
19.32844,0.450596,0.81904775,0.9897563,1.2555089,0.3684517,0.53916025,0.8049129,0.17070854,0.4364612,0.26575267
18.081612,0.28319147,0.18312725,0.32041094,0.3704454,-0.10006421,0.03721949,0.08725394,0.1372837,0.18731815,0.050034452
19.627857,0.8082022,1.355171,1.5360935,1.7331431,0.54696876,0.72789127,0.92494094,0.18092252,0.37797216,0.19704965
19.37404,0.02582778,0.35654426,0.31100073,0.14527553,0.3307165,0.28517297,0.11944776,-0.04554352,-0.21126874,-0.16572522
19.793695,0.4147272,0.9284987,1.4416999,1.6663272,0.51377153,1.0269727,1.2516,0.5132011,0.7378285,0.22462736
18.83687,0.16200295,0.11538112,0.30029744,0.42674935,-0.04662183,0.1382945,0.2647464,0.18491633,0.31136823,0.1264519
19.820187,-0.03853074,0.23395012,0.17764233,-0.3240805,0.27248085,0.21617307,-0.28554976,-0.056307796,-0.5580306,-0.5017228
18.684364,0.11353164,0.40169743,0.2706517,0.37406713,0.28816578,0.15712005,0.26053548,-0.13104573,-0.0276303,0.10341543
19.427532,0.04525492,0.06267692,0.39195675,-0.002119485,0.017422,0.3467018,-0.047374405,0.3292798,-0.0647964,-0.39407623
20.173801,0.44127125,0.4693235,0.43474212,0.93671846,0.02805224,-0.00652913,0.49544725,-0.03458137,0.467395,0.5019764
19.755194,0.43620458,0.5073261,0.58783984,0.51297945,0.07112155,0.15163527,0.07677488,0.08051372,0.005653334,-0.074860394
19.757301,0.19548288,0.509493,0.66989756,0.76244855,0.31401008,0.4744147,0.5669657,0.16040461,0.25295562,0.092551
20.01777,0.08032263,0.11691493,0.10753534,-0.11583808,0.0365923,0.02721271,-0.1961607,-0.00937959,-0.23275301,-0.22337341
19.88666,0.92820764,1.018189,1.0878149,1.063042,0.08998132,0.1596073,0.13483441,0.06962599,0.04485309,-0.024772897
20.140886,0.33856758,0.45296207,0.39453417,0.59318423,0.1143945,0.055966586,0.25461668,-0.058427915,0.14022218,0.19865009
19.888721,0.98131096,1.0042276,1.2311082,1.6737851,0.022916647,0.24979722,0.6924741,0.22688058,0.66955745,0.44267687
16.181751,1.5127454,2.012453,2.2036068,2.269437,0.49970764,0.6908614,0.7566916,0.19115376,0.25698394,0.06583018
19.399853,1.7898885,1.9063367,1.7775029,2.0235066,0.11644811,-0.01238566,0.23361813,-0.12883377,0.11717002,0.24600379
19.128483,0.34686148,0.5994969,0.54506105,0.5709187,0.25263542,0.19819956,0.22405718,-0.05443586,-0.028578224,0.025857637
19.746838,1.4833245,2.0585604,2.436941,2.7036657,0.57523596,0.9536163,1.2203412,0.37838033,0.6451052,0.26672485
19.953485,0.6159638,0.6892467,0.8770065,0.9276931,0.07328288,0.26104265,0.3117293,0.18775976,0.23844643,0.05068667
18.975924,2.9639397,4.162735,4.7029085,4.926483,1.1987954,1.7389691,1.9625437,0.54017365,0.7637483,0.22357464
17.738247,0.22247544,0.48677316,0.5028555,0.4051026,0.26429772,0.28038,0.18262716,0.016082285,-0.08167057,-0.097752854
19.62633,0.16619763,0.37630802,0.60855144,0.80743325,0.21011041,0.4423538,0.6412356,0.2322434,0.4311252,0.19888179
19.30344,-0.17225668,0.32959813,0.31202763,0.15104228,0.50185484,0.4842843,0.32329896,-0.01757051,-0.17855585,-0.16098534
18.411333,0.22302634,0.42151704,0.5693479,0.7280819,0.1984907,0.34632158,0.50505555,0.14783089,0.30656487,0.158734
17.875927,0.8101482,1.4627823,1.6999346,2.4324338,0.65263414,0.8897864,1.6222857,0.23715228,0.9696516,0.7324993
18.62748,0.12400653,0.5469627,0.5916942,0.5462288,0.42295614,0.4676876,0.42222232,0.04473149,-7.33805E-4,-0.045465294
19.980312,0.03305262,0.03755108,0.30219808,0.30873576,0.00449846,0.26914546,0.27568313,0.264647,0.27118468,0.006537693
18.643902,0.91571945,1.80429,2.0992796,2.1198812,0.8885706,1.1835603,1.2041618,0.29498962,0.31559116,0.020601533
18.98036,0.48801273,0.99593204,1.3797121,1.6548921,0.5079193,0.89169943,1.1668794,0.38378012,0.6589601,0.27517995
